0	"5,6,37,40,44,45,46,70,74,110,150,164,170,171,175,195"
1	"1,8,65,67,89,149,167,190"
2	"24,36,57,62,63,121,159,199"
3	"28,29,32,81,99,115,116,131,162,180"
4	"21,31,73,87,142,182,191"
5	"13,26,66,106,124,137,186"
6	"4,23,47,61,69,80,90,96,101,125,127,140,146,155"
7	"10,12,16,48,55,60,77,102,108,143,173,192"
8	"27,42,64,71,128,141,147,163,172,197"
9	"18,34,53,54,72,86,92,104,118"
10	"19,39,49,75,98,114,119,122,126,132,145,153,154,184,193"
11	"14,41,56,91,103,109,169,194,200"
12	"2,79,117,130,157,174,188,189,198"
13	"9,11,43,78,84,112,113,134,136,183"
14	"17,33,50,82,88,94,95,105,107,138,144,152,158,185,187"
15	"7,38,52,68,85,93,111,148"
16	"22,35,59,151,196"
17	"15,76,83,97,133,166"
18	"25,30,51,100,120,123,135,176,177,178,179,181"
19	"3,20,58,129,139,156,160,161,165,168"
