0	"36,49,109,123,142,178,179,186"
1	"14,29,43,95,101,116,159,184"
2	"11,12,21,32,53,69,76,82,97,160,177"
3	"13,37,46,68,127,138,165,195"
4	"17,23,24,26,59,94,99,107,131,132,152,162,163,169,172,174,180"
5	"7,20,38,42,57,74,89,106,196"
6	"4,30,35,81,85,87,96,120,128,134,140,150,153,158"
7	"39,48,83,103,118,125,137,183,200"
8	"18,25,47,84,102,108,126,130,146,147,157,187"
9	"19,63,67,70,73,139"
10	"9,28,31,52,54,62,65,86,92,114,115,151,155,166,188,193"
11	"8,10,22,93"
12	"2,3,5,51,110,129,171,175,182"
13	"71,78,91,104,136,154,199"
14	"6,41,55,60,80,113,119,135,143,194"
15	"40,88,112,156,164,176,190,192,197"
16	"15,16,44,66,75,98,148,149,167,173"
17	"45,77,79,141"
18	"1,34,50,56,64,105,122,133,144,170,185,189,191,198"
19	"27,33,58,61,72,90,100,111,117,121,124,145,161,168,181"
