0	"35,54,84,89,98,133,144,154"
1	"3,4,7,67,85,95,150,174,183"
2	"10,23,28,30,42,45,52,63,123,124,128,188"
3	"6,31,37,49,69,70,114,145,163,168"
4	"73,105,119,137,165,195,196"
5	"14,33,68,99,115,120,153,175,176,193"
6	"5,74,79,82,90,126,166,167"
7	"2,18,27,34,88,100,118,127,190,200"
8	"12,48,132,151,156,187,191"
9	"9,51,65,78,80,87,101,103,142,199"
10	"13,15,43,58,62,76,77,117,121,143,160,173,184,197"
11	"11,50,53,56,64,81,86,91,104,107,108,134,149,157,170,182,198"
12	"16,17,57,102,116,140,141,158,179"
13	"19,25,32,39,41,129,136,138"
14	"21,22,38,46,47,66,72,96,113,152,159,162,164"
15	"1,40,59,61,97,130,181,194"
16	"60,94,147,155,169,186,192"
17	"8,24,36,44,75,92,93,125"
18	"26,29,55,71,106,110,131,135,148,161,171,172,185,189"
19	"20,83,109,111,112,122,139,146,177,178,180"
