0	"12,29,37,40,77,84,92,106,186"
1	"16,54,61,71,79,109,124,173"
2	"38,86,121"
3	"6,21,23,27,43,45,126,136,183,185,198"
4	"17,22,93,103,117,123,138,146,153,154,165,167,169,194,197"
5	"8,14,36,39,42,62,81,101,133,143,155,190"
6	"25,65,66,67,80,82,90,91,99,127,158,177,189"
7	"1,9,10,13,30,70,83,95,115,135,141,145,180,195,196"
8	"11,20,64,73,76,97,122,129,144,182"
9	"113,147,160,162,164,175,176"
10	"41,60,68,85"
11	"19,34,44,69,78,114,142,150,178,181,188,200"
12	"53,57,59,63,94,118,151,152,157,171"
13	"5,15,35,46,74,98,104,119,148,184,193"
14	"3,24,56,89,102,120,125,134,139,159,163"
15	"7,28,50,55,72,96,112,130,170,172,191"
16	"2,4,47,108,128,149,156,168"
17	"18,31,33,51,88,111,116,137,179,192"
18	"48,52,75,100,105,140,174"
19	"26,32,49,58,87,107,110,131,132,161,166,187,199"
