0	"11,38,45,97,166,182,228,321,342,346,370,381,382,490,511,547,558,561,587,644,649,681,687,690,694,705,748,753,759,773,777,788,794,796,824,835,836,840,863,877,883,904,908,946,990,993,1000"
1	"41,47,59,64,68,85,136,164,169,181,194,210,230,251,257,281,284,290,298,312,354,362,406,416,418,419,436,455,460,467,482,498,507,508,512,517,531,539,566,567,606,612,617,618,623,663,674,704,710,723,750,776,792,803,820,822,837,839,847,861,862,869,873,950,977,981,998"
2	"14,17,29,55,61,96,183,263,291,294,319,330,341,360,376,391,397,414,443,569,573,576,599,626,642,652,679,725,775,793,799,805,832,850,859,879,899,924,933,935,955,973"
3	"32,71,81,120,139,158,167,200,229,237,243,268,340,356,357,359,413,423,431,441,462,464,476,477,496,519,530,546,553,574,583,592,630,640,660,669,749,762,770,772,818,842,846,864,895,914,923,958,967,968"
4	"42,69,105,108,119,131,138,145,218,224,297,301,304,323,324,333,367,377,379,380,422,425,447,474,491,543,589,651,664,733,754,755,756,757,769,819,852,855,858,957,970,983,988,994,995"
5	"4,10,44,66,76,99,144,171,176,187,196,213,227,232,238,248,254,256,258,295,334,364,371,383,402,405,437,488,515,518,568,621,627,641,689,691,700,722,766,800,810,821,843,853,854,872,893,894,898,953"
6	"33,72,77,94,122,126,135,162,186,188,265,266,271,289,309,337,352,358,361,386,390,398,417,434,435,442,444,445,448,471,486,495,514,520,548,572,591,616,646,662,672,711,712,717,724,741,752,768,781,798,823,871,875,882,889,931,937,948,974,985,996,999"
7	"27,36,60,83,90,114,130,132,177,180,190,217,233,245,259,264,311,313,318,326,369,385,407,424,439,484,521,525,544,570,577,615,692,706,720,767,780,816,848,884,907,911,959,965"
8	"6,8,9,52,86,95,107,150,161,172,206,208,216,253,280,282,288,305,307,345,348,374,399,412,483,494,503,516,542,586,600,614,628,643,668,675,778,857,860,865,870,874,887,896,910,918,927,936,939,960,979"
9	"25,35,56,74,82,100,101,111,112,134,146,157,192,193,202,204,223,231,244,246,302,322,325,331,365,375,427,432,454,478,499,522,537,557,611,629,639,647,682,719,731,760,814,912,916,917,951,961,984"
10	"70,121,133,151,220,235,303,350,372,395,420,430,452,472,479,501,533,545,579,603,635,648,658,661,670,676,686,688,703,707,721,737,744,785,802,806,828,830,867,878,885,892,903,915,940,945,986,987"
11	"5,26,31,40,43,91,123,147,154,191,215,247,262,270,310,315,353,378,400,449,465,475,535,536,551,560,575,578,595,602,605,609,610,620,637,657,708,709,716,726,743,764,817,844,876,900,902,913,919,926,943,952"
12	"15,18,24,37,75,87,102,106,115,152,153,175,185,197,240,252,275,277,286,328,401,408,415,438,523,541,601,624,632,740,745,786,807,808,901,906,920,921,928,930,976"
13	"2,34,50,58,98,103,148,201,236,241,273,276,278,314,327,368,429,502,504,506,513,528,534,562,565,584,597,695,699,701,715,738,779,787,827,833,856,868,909,934,989,991"
14	"3,12,46,65,79,88,89,104,109,117,118,127,155,159,168,170,178,184,250,269,274,279,308,335,339,355,366,456,468,489,497,524,563,619,622,666,667,673,677,680,702,713,751,761,763,765,784,789,809,938,978,992"
15	"21,51,63,110,116,143,156,179,209,267,299,336,344,373,384,403,410,421,433,466,492,500,526,540,554,555,580,581,582,594,596,634,636,654,683,729,736,739,797,834,838,845,886,925,929,932,944,947,954,982,997"
16	"22,39,48,54,57,67,84,113,124,129,137,142,174,219,272,287,292,296,300,306,392,393,446,463,470,505,593,604,608,625,655,656,659,671,696,747,758,791,804,825,880,888,897,922,942,963,966,972"
17	"20,73,93,128,149,160,173,234,239,242,255,260,293,316,332,388,389,411,440,458,480,493,509,532,538,550,590,598,631,633,638,684,685,693,698,727,771,801,812,813,815,831,849,891,941,962,969,980"
18	"1,7,23,28,53,62,78,140,141,163,189,198,199,203,211,212,214,221,225,249,261,283,285,320,343,347,363,394,396,409,450,451,453,459,469,473,481,485,529,556,571,588,678,697,718,730,734,782,790,795,826,829,841,851,881,890,905,949,956,964,971"
19	"13,16,19,30,49,80,92,125,165,195,205,207,222,226,317,329,338,349,351,387,404,426,428,457,461,487,510,527,549,552,559,564,585,607,613,645,650,653,665,714,728,732,735,742,746,774,783,811,866,975"
