0	"3,29,36,46,105,107,148,172,190,211,229,230,249,296,297"
1	"6,52,60,180,182,197,217,242,247,253,255"
2	"1,4,64,76,84,98,156,158,165,168,191,206,218,223,259"
3	"33,68,69,82,111,118,134,136,137,139,151,153,181,185,199,204,208,224,246,270,272,278,285,293,295"
4	"26,44,48,49,73,116,121,125,128,142,147,187,235"
5	"15,37,47,65,79,90,112,120,149,161,166,170,186,210,236,250"
6	"20,162,179,195,202,227,241,256,262,263,300"
7	"16,22,56,59,63,77,83,88,97,108,117,131,132,146,154,163,174,175,215,268,284,290"
8	"78,81,102,110,145,231,239,260,264,267"
9	"39,51,58,101,130,133,167,169,178,183,193,212,216,261,265,277"
10	"2,5,8,53,75,96,103,106,109,138,150,214,221,225,232,240,280,288,294"
11	"32,71,114,164,176,205,275"
12	"13,14,62,74,87,194,198,200,201,213,228,257,282"
13	"10,12,18,21,23,31,35,72,93,113,126,129,159,189,207,226,238,279,298"
14	"7,24,34,38,40,67,86,95,140,171,196,233,248,274,281,286,292"
15	"25,28,55,61,80,115,124,152,209,237,244"
16	"30,43,66,92,100,122,135,155,184,188,266,287"
17	"19,41,70,89,127,143,144,192,234,254,269,271,273,276,299"
18	"42,45,50,85,91,104,123,141,157,177,243,245,252,283,289,291"
19	"9,11,17,27,54,57,94,99,119,160,173,203,219,220,222,251,258"
