0	"4,18,49,57,91,96,113,120,121,154,156,182,190,260"
1	"2,14,19,44,98,122,147,185,189,202,225"
2	"39,61,67,71,81,84,126,137,234,268,269"
3	"21,35,37,46,48,66,116,132,140,167,171,177,180,197,233,259,291"
4	"7,11,24,25,30,79,135,151,176,188,204,205,218,223,246,261,274,280"
5	"17,32,43,45,74,77,80,82,199,230,232,267,270,286"
6	"10,27,55,56,95,99,105,128,129,175,178,181,240,263,266,275,283,292"
7	"33,50,53,83,85,92,103,143,163,247,264,276,277"
8	"5,28,87,90,115,148,191,200,210,211,219"
9	"1,16,34,59,69,100,125,161,193,196,215,238,249,284,288,300"
10	"13,15,47,72,73,86,102,114,155,194,214,243,254,255"
11	"42,68,78,153,158,164,168,206,208,222,236,241,250,252,273,278,287,293"
12	"88,110,131,142,149,166,170,174,183,209,282,299"
13	"26,29,52,58,63,75,94,107,117,124,134,157,169,173,184,195,216,229,239,245,272,290,295,297,298"
14	"12,38,138,141,145,186,198,224,235,242,248,279,285"
15	"36,64,97,108,109,118,127,130,133,150,160,203,212,221,226,265,296"
16	"9,70,101,106,111,201,207,227,228,256"
17	"22,23,40,41,65,89,123,136,172,251,281,294"
18	"3,51,60,62,76,144,146,162,192,217,231,257,289"
19	"6,8,20,31,54,93,104,112,119,139,152,159,165,179,187,213,220,237,244,253,258,262,271"
