0	"17,53,98,108,131,169,184,200,206,213,226,269,297,298,315,320,326,354,380,389,405,416,421,422,423,436,457,485,492,494,502,506,508,517,556,564,579,581,616,617,638,673,686,722,723,733,737,744,746,752,784,810,820,836,861,879,894,942,994"
1	"2,12,43,56,60,79,126,128,138,145,191,198,205,241,281,300,327,373,374,377,390,394,438,465,467,525,604,607,679,701,749,762,782,798,804,807,811,831,843,846,848,882,889,892,927,960,986,997,1000"
2	"25,52,80,81,93,121,149,160,173,185,195,249,257,277,285,305,333,341,356,358,381,448,510,522,531,543,548,585,586,592,611,635,640,660,685,697,704,726,734,750,761,838,855,884,904,931,982"
3	"7,34,38,42,45,67,87,113,115,140,150,155,227,235,275,296,306,324,332,353,396,397,414,434,435,443,447,505,509,515,533,574,612,621,626,647,666,714,739,771,787,796,817,833,859,874,956,970,979"
4	"29,58,68,116,119,123,124,127,224,225,232,248,260,271,279,280,329,342,367,387,388,404,429,432,453,476,503,519,524,526,554,555,577,595,619,620,624,629,653,661,754,760,764,801,830,834,835,865,871,875,876,900,910,934,976"
5	"1,57,96,117,139,147,154,216,228,237,243,282,309,318,323,336,357,439,450,473,480,483,499,500,538,549,560,562,575,605,642,652,659,687,691,720,740,759,785,802,821,873,888,920,925,943,954,987"
6	"32,47,71,91,105,110,114,129,142,153,164,204,220,233,330,337,359,365,372,442,449,463,487,489,540,590,606,613,627,632,633,645,676,696,710,800,839,877,886,919,946,952,955,984,990"
7	"11,26,49,50,61,83,86,90,101,106,130,143,151,159,175,190,212,218,221,259,274,291,293,307,310,360,412,413,479,539,565,569,588,593,599,600,608,625,681,690,707,753,773,777,828,850,862,936,973"
8	"3,13,22,44,59,75,76,103,133,148,158,165,177,188,192,197,230,238,250,294,295,308,313,314,331,361,366,376,391,393,417,458,459,475,484,507,512,516,520,535,566,571,582,610,615,637,748,792,816,860,891,896,911,916,921,937,939,948,978,980"
9	"6,37,39,48,89,109,132,134,141,170,176,202,242,253,255,292,311,317,362,440,456,495,498,514,563,598,651,663,665,668,700,756,797,803,808,829,840,845,870,890,902,914,924,945,959,961,965,983"
10	"21,82,111,144,162,182,194,240,266,286,312,334,343,375,395,398,408,418,470,471,482,501,528,532,544,545,551,557,591,594,631,641,656,670,672,688,729,730,751,765,770,776,783,786,793,794,813,826,853,854,858,866,868,881,885,899,905,940,941,947,962,972,981,999"
11	"8,33,54,63,72,88,157,163,203,222,231,236,239,251,252,258,276,289,302,316,369,446,452,486,490,527,542,550,552,559,618,630,639,657,662,664,667,669,684,703,709,715,719,745,769,780,844,849,851,923,938,949,969,971,975,993"
12	"9,18,24,28,40,125,146,178,181,183,265,290,299,347,401,427,496,518,523,537,568,578,602,648,671,675,717,724,727,735,757,758,767,790,818,819,823,827,883,928,963,968,995"
13	"5,23,46,55,78,85,95,107,135,171,196,201,267,284,328,350,351,379,402,430,444,464,466,477,534,541,558,601,646,658,674,680,694,721,738,741,799,812,832,880,887,898,918,926,929,966"
14	"65,66,73,77,210,244,264,272,303,335,348,352,364,424,428,468,481,546,553,583,644,654,689,693,695,699,702,725,728,731,736,763,766,772,788,824,841,857,872,909,912,922,933,958,985,996"
15	"16,19,51,84,100,118,166,193,223,256,262,270,278,355,363,370,371,392,406,409,415,431,497,511,603,623,628,636,650,706,708,712,747,768,778,806,814,822,847,867,901,908,932,950,964"
16	"35,70,74,94,97,104,152,180,186,209,214,234,246,263,268,304,319,322,378,383,384,385,400,407,410,411,419,425,437,441,454,460,461,488,493,521,530,561,643,649,692,698,774,775,779,809,903,953,977"
17	"10,20,30,31,36,92,99,120,137,161,167,168,179,187,207,208,211,229,245,287,288,346,368,433,445,469,474,478,504,513,529,573,576,597,614,622,682,705,755,781,795,825,837,864,869,906,930,935,974,991,992"
18	"62,64,69,112,122,199,215,219,247,273,321,339,340,349,399,426,491,536,547,584,589,634,655,678,683,713,718,732,805,852,856,893,913,917,967,988,998"
19	"4,14,15,27,41,102,136,156,172,174,189,217,254,261,283,301,325,338,344,345,382,386,403,420,451,455,462,472,567,570,572,580,587,596,609,677,711,716,742,743,789,791,815,842,863,878,895,897,907,915,944,951,957,989"
