0	"4,16,42,66,85,103,170,171,205,210,226,264,287,388,390,398,441,465,485,519,524,525,527,535,537,604,611,626,630,641,663,664,674,680,688,808,836,837,889,955"
1	"20,48,96,98,100,110,111,116,121,155,168,179,194,199,241,268,282,291,306,328,379,395,397,407,413,417,434,445,471,478,512,528,549,552,574,621,638,671,673,714,717,724,735,762,799,814,861,868,936,945"
2	"9,45,54,57,71,78,92,102,114,115,134,159,184,200,208,248,302,325,335,337,358,381,406,415,448,470,486,487,493,499,559,576,584,616,642,645,655,665,698,720,742,747,792,811,828,830,849,857,862,896,898,916,956,961,971,981,990"
3	"5,17,34,51,52,67,72,178,188,202,219,227,245,256,283,299,317,368,424,425,472,496,600,632,648,669,672,677,703,705,718,732,754,766,770,812,813,815,829,838,844,879,882,887,895,944,949,963,967,973,987"
4	"3,6,30,94,128,138,157,158,183,187,267,280,312,361,363,365,372,394,455,457,490,502,513,522,551,572,591,608,619,625,628,636,643,650,653,660,678,716,763,767,778,779,782,783,816,840,855,873,890,951,977,979"
5	"14,83,112,176,209,242,251,279,284,293,296,342,346,367,377,380,399,444,449,460,506,507,511,518,541,581,605,609,633,656,707,726,741,751,773,786,841,852,853,856,897,905,908,914,923,948,982,993"
6	"21,65,76,90,104,107,123,162,164,167,204,217,230,269,288,297,326,336,343,383,458,466,504,543,560,562,594,657,661,684,708,729,745,780,822,834,850,883,917,918,953,959,964,989"
7	"33,37,46,84,97,99,136,141,206,229,236,239,266,289,310,314,324,340,420,467,516,555,588,652,695,699,709,715,730,736,746,760,772,802,817,819,865,867,877,911,919,946,980,994"
8	"35,59,63,93,145,185,198,207,220,250,262,276,313,332,339,349,364,378,408,411,435,509,510,515,526,553,570,618,631,647,662,686,689,694,737,744,765,771,787,791,798,801,832,842,845,870,875,891,922,928,976,983"
9	"26,81,160,166,240,243,258,304,327,350,391,414,427,459,469,494,520,573,580,601,654,667,713,731,768,790,793,803,804,843,848,880,926,960,966,988,999"
10	"7,40,44,69,74,77,95,130,133,135,137,143,154,195,196,216,221,247,275,298,300,303,307,329,345,360,382,384,392,426,432,436,453,456,473,483,501,564,567,569,571,579,583,612,620,658,712,753,789,809,826,859,866,894,912,925,931,952,984,995"
11	"23,24,64,109,125,189,214,224,234,235,309,352,366,369,370,373,409,418,431,439,454,498,517,533,545,558,566,592,629,634,649,679,722,728,733,757,759,775,800,823,827,906,910,942,996,1000"
12	"10,12,18,36,68,73,88,117,142,147,153,174,186,212,215,218,228,253,265,272,274,305,316,319,322,341,351,374,396,402,421,429,443,514,534,546,554,627,635,646,700,711,752,756,774,864,884,886,907,909,939,941,954,957"
13	"8,27,70,91,106,120,172,197,222,225,252,261,285,294,371,375,386,401,405,438,451,452,489,529,539,607,617,637,640,670,675,682,691,696,739,740,794,831,833,878,903,920,992"
14	"13,19,38,41,49,80,82,89,105,140,146,149,156,180,181,211,231,238,249,257,270,273,286,315,355,389,412,446,447,462,482,503,542,578,582,589,676,683,721,743,788,805,821,839,902,930,940,997"
15	"2,22,29,39,43,53,58,122,126,127,129,132,144,161,165,201,233,260,301,308,311,318,357,387,393,400,404,423,440,477,479,480,505,538,548,550,556,561,563,565,598,614,659,685,687,692,693,719,749,777,781,820,847,863,874,876,888,927,935,947,968,985,986"
16	"31,50,62,75,87,101,108,113,118,119,139,150,163,182,191,255,259,263,277,292,320,334,338,356,359,376,419,422,463,464,481,484,488,508,530,536,577,585,587,590,595,599,602,606,622,623,644,690,697,704,738,748,758,797,807,825,835,869,885,901,904,924,933,937,970"
17	"1,15,151,152,169,173,190,213,223,244,271,330,333,344,347,353,354,362,416,461,475,476,491,531,540,575,610,651,701,702,706,723,725,750,776,784,785,846,851,871,900,929,938,974,991,998"
18	"25,28,32,47,55,79,86,124,131,177,193,232,246,278,290,295,321,323,331,403,428,433,437,442,468,474,492,497,500,521,523,544,568,593,596,624,668,710,734,764,795,806,810,818,824,854,858,860,892,913,934,950,965,972"
19	"11,56,60,61,148,175,192,203,237,254,281,348,385,410,430,450,495,532,547,557,586,597,603,613,615,639,666,681,727,755,761,769,796,872,881,893,899,915,921,932,943,958,962,969,975,978"
