0	"66,103,115,133,143,146,196,224,230,240,244,288,309,328,334,358,362,389,406,475,485,510,558,561,577,583,584,631,647,657,676,696,722,733,736,752,785,840,853,868,871,873,894,900,921,932,942,944,970,980"
1	"1,47,48,80,117,121,127,128,151,190,191,206,258,270,281,370,377,392,396,399,435,472,509,540,552,565,573,578,626,672,674,690,701,707,713,723,724,734,738,739,763,825,861,864,945,949,950,985,996"
2	"4,6,51,55,57,113,134,141,145,148,150,168,179,185,234,241,264,280,319,329,330,340,378,462,463,473,499,591,652,680,712,766,795,800,802,807,897,923,925,938,941,966,990,991"
3	"24,46,90,116,135,156,184,209,225,245,247,254,273,304,341,350,375,381,398,402,417,422,528,532,536,539,576,597,620,627,632,649,735,746,760,774,817,822,829,836,849,890,892,910,920,954,969"
4	"28,70,72,86,107,109,111,130,158,177,210,216,237,253,259,297,302,316,379,411,440,478,504,521,531,587,608,642,661,667,669,683,686,693,743,744,765,786,801,813,815,856,858,909,947,979,992"
5	"8,25,36,53,75,77,92,100,137,152,155,171,172,188,226,265,299,317,355,356,372,384,403,404,441,487,494,495,527,541,554,581,617,621,637,639,641,645,653,655,685,689,692,729,757,782,819,837,862,865,880,884,911,912,914,934,953,957,972,981"
6	"18,20,26,52,108,126,160,170,252,257,271,272,274,275,290,315,388,395,413,414,428,433,458,459,461,474,482,571,589,590,593,612,616,648,658,659,666,727,753,772,788,790,818,833,845,866,874,895,896,943,968,975"
7	"2,10,17,29,81,85,89,95,119,120,163,166,182,217,219,243,277,321,359,420,427,471,480,530,544,553,555,569,580,598,664,681,682,684,702,715,720,726,741,758,770,791,808,810,835,842,843,857,903,905,922,982,984,999"
8	"7,11,64,79,147,157,169,181,200,203,212,262,266,286,312,366,408,418,446,455,464,470,507,522,534,599,600,604,606,615,619,646,679,725,747,806,827,830,875,879,899,935,959,960"
9	"43,67,88,94,123,193,218,229,233,282,284,314,318,320,343,386,390,416,424,456,493,519,520,566,601,605,650,663,670,704,706,731,737,751,755,759,789,820,848,860,867,885,913,916,928,948,989"
10	"9,50,62,125,167,176,201,249,289,325,327,335,345,363,365,368,374,376,401,410,469,486,512,513,538,548,628,636,687,697,698,721,750,756,778,794,814,834,902,904,917,924,926,929,933,937,939,951,964,977,988"
11	"12,13,16,21,39,61,69,82,91,131,136,140,142,144,175,192,220,221,228,236,239,256,361,373,409,423,430,445,466,476,477,479,491,500,502,514,515,517,529,545,557,563,575,618,677,714,716,719,779,780,792,852,870,889,936,955"
12	"102,104,110,139,187,246,251,261,276,306,307,425,439,443,465,467,483,498,508,516,525,543,549,588,596,602,609,613,671,699,709,749,754,787,793,803,804,821,823,869,872,881,930,956,976"
13	"14,23,49,65,138,154,197,211,223,267,278,296,308,310,323,331,342,429,432,448,452,454,468,559,568,574,634,656,673,705,748,768,824,846,883,898,918,952,971,973,974,978,986"
14	"34,38,42,54,60,83,97,112,118,122,174,189,195,202,235,279,291,298,332,364,391,426,438,442,449,451,460,484,511,546,550,595,624,695,703,745,777,798,809,831,839,863,886,919,927,946,993,998,1000"
15	"22,27,40,44,45,68,93,129,132,165,204,214,248,255,263,285,311,337,347,349,352,357,371,387,412,419,436,523,542,547,560,564,585,607,610,622,638,654,660,665,668,678,688,764,769,838,876,887,891,962,994"
16	"5,31,35,41,58,78,99,114,162,198,207,208,227,231,260,303,336,338,353,382,415,488,489,497,501,505,518,526,535,537,562,603,630,644,651,767,812,844,850,893,901,906,908,963,965,967"
17	"15,19,37,56,73,84,98,101,105,106,124,149,153,159,164,178,183,194,205,232,242,295,300,301,324,326,333,346,367,380,385,397,421,434,437,496,524,533,551,556,567,579,643,675,691,694,717,718,740,761,771,797,799,811,816,828,851,854,877,882,931,961,983,987"
18	"32,59,63,74,186,213,238,269,283,287,293,305,313,348,360,369,383,400,431,447,450,453,457,481,592,625,629,633,635,640,662,700,710,711,742,776,783,796,805,832,841,859,878,915,940,995"
19	"3,30,33,71,76,87,96,161,173,180,199,215,222,250,268,292,294,322,339,344,351,354,393,394,405,407,444,490,492,503,506,570,572,582,586,594,611,614,623,708,728,730,732,762,773,775,781,784,826,847,855,888,907,958,997"
