0	"4,11,40,61,76,89,111,122,153,210,212,215,216,224,261,269,286,298"
1	"33,35,77,107,127,148,155,185,247,266,285,289"
2	"32,43,103,132,166,170,178,181,202,206,220,225,237,262,271,275,279,288,296"
3	"51,83,96,97,115,175,180,187,189,203,204,221,257,287,299"
4	"72,81,99,125,142,144,146,157,161,167,218,248,263"
5	"6,17,45,69,74,84,88,90,100,120,169,172,254,260,277"
6	"5,20,22,85,110,113,124,138,147,151,164,174,244,284"
7	"8,26,28,29,59,118,119,149,150,173,194,201,219,274,281"
8	"9,23,41,50,71,87,101,136,186,190,208,213,226,232,236,241,267"
9	"14,42,62,80,94,106,121,139,152,158,177,191,197,205,222,231,272,290"
10	"18,24,25,91,93,112,184,242,258,278"
11	"31,34,46,56,58,75,114,145,176,209,217,234,235,240,259,300"
12	"37,54,65,66,73,78,134,137,182,198,227,230,233,264,297"
13	"15,27,55,95,105,116,130,135,141,162,207,251,252,282,291"
14	"16,44,60,92,98,126,154,156,163,192,199,223,243,250,253,273,276,294"
15	"1,38,39,64,67,86,104,117,129,133,179,195,245,265,268,270,280,293"
16	"2,3,12,21,36,48,52,131,165,168,193,200,214,283,292"
17	"19,30,47,53,63,68,102,108,109,123,143,160,183,188,196,238,249,255,256"
18	"10,70,140,159,171,228,229"
19	"7,13,49,57,79,82,128,211,239,246,295"
