0	"1,6,131,219,222"
1	"16,68,106,109,143,154,162,192"
2	"10,72,98,111,261,267,277,282"
3	"2,15,46,67,75,78,122,134,148,177,194,216,236,258"
4	"85,112,118,141,158,168,173,187,196,198,203,211,223,259,283"
5	"20,34,44,60,62,69,120,171,175,199,224,239,249,286,287,297"
6	"5,25,27,57,59,61,88,100,140,142,150,201,217,238,252"
7	"3,64,74,80,89,93,99,117,146,170,184,189,212,247,254,272,278"
8	"26,31,37,41,55,63,105,116,129,139,183,200,225,246,251"
9	"13,24,29,65,76,84,92,102,151,166,197,210,213,235,260,269,271,289"
10	"8,21,36,49,50,94,95,97,104,119,128,144,147,159,160,233,240,284"
11	"7,22,42,96,125,127,167,181,205,208,237,245"
12	"30,91,103,130,190,242,253,274,288,292,298,299"
13	"35,45,52,53,79,124,136,138,153,157,161,176,191,193,202,241,257,263"
14	"4,23,32,51,101,114,121,126,132,145,155,172,206,207,209,244,250,270,295"
15	"11,18,39,40,43,56,66,70,83,87,90,113,115,123,214,218,227,230,231,243,264,293"
16	"12,14,19,149,163,169,174,185,220,265,285"
17	"38,58,71,73,77,81,152,156,164,165,178,182,204,229,256,262,266,273,290,291"
18	"28,33,54,137,179,188,195,226,228,234,255,268,276,280"
19	"9,17,47,48,82,86,107,108,110,133,135,180,186,215,221,232,248,275,279,281,294,296,300"
