0	"2,25,60,71,79,83,89,123,199,221,240,246,247,254,277,306,317,345,356,375,390,417,478,517,540,558,564,602,604,624,634,649,650,682,685,706,717,743,781,809,874,889,892,911,912,914,934,966"
1	"11,16,111,151,165,197,227,243,260,301,308,365,389,397,403,438,461,474,505,511,526,527,550,572,577,591,607,626,652,677,724,761,766,785,790,797,853,869,879,924,970,984"
2	"1,6,14,15,20,43,61,72,82,112,127,157,183,200,219,256,292,303,318,363,364,383,413,464,546,610,669,675,736,764,810,811,815,827,866,915,916,935,947,948,991,993,994"
3	"19,21,37,117,122,149,150,167,176,191,192,196,215,234,235,249,261,264,294,334,372,379,381,388,391,398,408,414,436,468,470,473,491,512,529,575,582,615,629,687,694,716,722,783,821,825,898,929,971,985,989"
4	"13,17,24,42,62,68,90,114,177,189,220,228,231,252,362,399,426,427,429,457,475,501,514,519,565,571,573,578,595,614,670,691,721,723,730,756,778,786,789,796,937,942,954,963"
5	"34,57,80,93,178,255,275,286,287,289,293,302,310,329,352,354,361,369,402,407,412,428,469,482,493,509,532,533,566,659,668,673,709,711,735,737,745,769,773,777,823,851,905,923,975,990"
6	"8,44,65,74,107,113,136,153,214,226,266,269,272,291,295,348,374,401,404,418,445,489,543,562,563,574,584,586,597,598,630,639,641,678,695,698,700,703,734,748,760,762,801,837,852,859,876,880,883,919,922,939"
7	"126,128,202,205,209,217,230,248,267,274,278,321,341,358,377,378,409,446,447,472,487,521,570,587,605,617,619,622,680,699,707,732,739,795,826,834,840,843,878,882,886,887,977,982,995"
8	"5,23,31,45,56,64,88,141,158,180,193,241,263,273,281,288,305,346,357,396,476,480,498,499,538,547,559,567,580,609,627,632,637,638,671,705,749,808,855,877,902,927,928,932,973,978,1000"
9	"7,38,40,50,67,94,115,119,137,142,164,166,185,206,280,297,311,347,368,405,432,450,455,518,522,530,539,548,568,579,599,643,653,663,664,689,701,715,719,744,755,771,779,784,792,822,831,835,850,891,896,931,946"
10	"4,53,55,58,70,76,101,105,108,138,187,223,239,258,279,299,314,320,330,333,342,343,387,406,424,441,456,458,516,541,545,583,590,592,596,603,621,633,642,645,646,648,654,679,708,710,726,770,782,793,794,803,806,830,863,900,903,917,921,940,953,955,958,967,999"
11	"36,41,59,109,131,132,168,170,173,181,216,236,253,265,300,337,338,349,431,448,462,490,494,503,534,535,536,552,569,600,644,651,727,728,742,758,768,774,788,799,805,844,888,894,899,920,926,959,992,998"
12	"46,96,98,99,100,110,116,118,124,135,140,144,172,203,245,251,259,313,325,411,419,421,422,435,465,481,495,496,506,525,528,556,601,618,661,692,696,713,753,754,807,829,832,841,847,857,870,871,893,907,943,968"
13	"12,18,26,28,29,33,69,73,75,92,103,161,162,163,184,218,222,224,225,237,244,250,276,285,316,331,332,335,366,371,386,393,416,508,515,524,576,620,656,660,697,725,731,816,819,842,845,858,862,890,913,933,941,944,949,951,960,962,997"
14	"22,77,102,139,155,156,159,179,194,198,238,304,328,350,351,373,376,382,392,451,467,502,544,554,581,594,635,674,676,684,690,693,702,738,750,813,820,838,895,904,936,952,986"
15	"27,47,52,104,106,125,147,175,190,204,207,257,282,290,326,370,415,434,437,463,497,500,520,523,585,588,612,613,616,623,640,658,741,747,752,765,780,814,918,925,945,956,965,969,980,981,988"
16	"3,9,39,51,133,154,169,211,213,233,309,312,323,336,344,355,380,400,430,442,443,454,466,507,531,542,608,611,625,631,647,662,681,683,712,714,718,733,740,775,787,800,828,846,854,861,865,875,884,906,908,930,964,972,983,996"
17	"10,54,78,81,86,91,129,130,145,146,148,174,182,188,201,268,324,340,353,367,384,385,395,420,425,433,477,483,488,513,549,551,666,667,688,720,751,757,798,833,836,856,872,881,901,910,938,950,976,987"
18	"32,63,66,84,87,97,120,121,152,160,171,195,210,270,271,284,296,298,319,322,327,339,360,394,410,423,440,452,479,510,537,557,589,593,606,655,665,672,729,759,763,767,791,817,839,848,849,864,867,868,897,909,957"
19	"30,35,48,49,85,95,134,143,186,208,212,229,232,242,262,283,307,315,359,439,444,449,453,459,460,471,484,485,486,492,504,553,555,560,561,628,636,657,686,704,746,772,776,802,804,812,818,824,860,873,885,961,974,979"
