0	"3,15,27,29,51,63,81,114,131,147,156,158,165,178,199,210,214,222,228,234,282,296"
1	"39,48,53,67,74,98,143,170,219,236,238,254,257,275,295"
2	"2,20,65,118,129,135,179,221,243,250,280"
3	"13,36,56,92,128,203,215,223,224,240,251,262,286"
4	"31,35,44,49,58,80,90,101,113,137,153,160,162,169,183,211,231,233,248,277,287"
5	"5,61,100,103,105,109,139,148,174,189,191,198,225,230,245,259,264,283"
6	"18,77,154,182,201,202,212,227,232,247,258,300"
7	"4,30,47,121,133,149,161,171,175,190,194,205,206,261,294,297,299"
8	"9,14,38,54,75,88,112,116,120,152,176,192,208,216,235"
9	"11,34,66,107,111,136,180,253,260,278"
10	"6,19,22,23,26,40,52,68,73,79,86,144,209,226,246,289"
11	"8,17,25,33,50,71,76,83,95,117,119,122,134,138,140,168,181,252,263,274"
12	"46,82,94,99,145,164,172,177,197,217,273"
13	"16,102,123,125,130,151,157,187,193,196,207,239,271,288,293"
14	"7,12,28,43,62,69,84,142,244,272"
15	"32,78,87,115,124,126,195,204,241,255,284,291"
16	"1,10,45,64,106,185,242,249,256,279,281,285,290,292"
17	"21,24,37,41,72,89,93,97,108,110,146,167,173,220,265,266"
18	"59,60,85,91,96,104,132,141,163,184,186,188,200,213,237,267,268,269,270,276,298"
19	"42,55,57,70,127,150,155,159,166,218,229"
