0	"73,82,94,107,109,116,131,144,146,151,191"
1	"13,40,55,59,84,91,96,115,126,165,194,199"
2	"4,10,16,24,37,52,67,79,80,85,139,147,193,196"
3	"5,8,15,63,76,100,125,129,140,172,179,189"
4	"6,23,42,57,104,137"
5	"26,34,61,74,77,81,114,136,160,162,178,180,195,200"
6	"31,65,93,122,132,141,149"
7	"30,36,45,128,142,156,169,186,190"
8	"18,58,68,87,101,111,120,167,185"
9	"20,21,49,56,99,145,154,155,187"
10	"2,7,44,46,53,150,158,184"
11	"3,14,28,29,62,105,183,197"
12	"25,51,75,102,124,135,161,176"
13	"9,27,47,71,103,152,168"
14	"12,32,50,70,89,92,106,118,171,174,175,177,198"
15	"39,43,83,119,123,130,138"
16	"41,48,113,133,173"
17	"22,35,38,54,78,86,97,110,117,121,143,157,192"
18	"33,60,64,66,90,95,108,112,148,153,164,166,170,182"
19	"1,11,17,19,69,72,88,98,127,134,159,163,181,188"
