0	"8,34,49,66,83,105,208,234,265,291,299,300,304,311,316,345,362,381,394,398,439,455,473,484,499,505,516,554,582,584,594,603,640,642,662,665,680,685,731,739,778,812,831,850,879,904,923,992"
1	"59,98,103,109,191,224,243,260,272,312,396,404,421,430,440,445,559,561,579,602,633,638,646,654,658,661,711,729,752,777,789,819,844,884,899,922,927,942,955,985"
2	"23,41,50,63,90,92,95,114,116,139,160,177,213,226,250,259,313,339,371,380,387,400,426,467,470,495,504,513,574,586,595,612,616,618,650,691,701,734,786,798,804,829,841,842,843,851,853,856,876,956,959,978,986,996"
3	"45,60,77,97,100,101,111,149,175,179,192,227,232,261,267,294,302,303,315,350,358,392,397,406,425,451,459,465,469,485,489,524,530,563,588,675,689,750,803,820,846,849,871,890,932,933,961,975,994"
4	"13,36,39,42,62,64,93,121,176,184,239,255,271,333,367,372,424,429,443,544,549,552,565,596,628,723,738,741,768,776,815,830,861,869,878,910,918,924,939,963,971,979"
5	"47,126,169,181,194,198,205,268,277,281,283,332,343,352,355,357,364,365,368,402,454,466,472,498,520,521,536,564,568,577,598,649,657,664,667,673,696,704,756,760,772,773,811,833,863,866,870,887,900,907,941,954,965,966,974,976,981,982,993"
6	"4,5,7,19,20,40,43,94,96,102,122,128,136,157,185,202,223,240,258,274,278,296,314,344,384,476,541,562,567,590,591,592,604,608,626,627,656,677,683,713,718,719,720,771,827,828,838,865,875,902,968,983"
7	"48,56,78,99,113,141,142,143,148,151,190,200,229,242,256,286,322,386,389,390,442,446,457,458,460,500,508,542,571,580,593,635,637,682,705,746,754,788,790,821,822,825,852,873,881,885,896,947,951"
8	"6,12,21,22,26,33,72,106,108,132,137,147,180,204,207,217,236,280,310,423,434,478,481,492,510,522,526,528,558,570,572,614,617,625,648,678,687,692,698,745,779,783,793,799,824,848,864,928,940,943,950,952,953,962,990"
9	"2,144,162,166,172,174,210,211,225,230,245,282,338,383,385,407,410,422,511,535,545,585,621,655,663,670,684,695,699,724,727,742,816,818,837,888,906,919,921,958,988,995,997"
10	"61,67,68,134,163,170,173,206,214,237,293,325,347,349,378,431,435,447,452,456,464,468,482,487,502,509,519,576,601,606,609,629,634,636,697,709,710,722,725,735,753,759,769,801,805,814,834,835,840,845,862,883,929,931,945,999"
11	"1,16,25,74,117,123,129,146,152,164,167,171,189,197,285,318,361,376,379,391,403,417,418,450,480,483,490,506,523,527,538,546,553,555,624,639,641,671,672,679,690,694,730,770,781,809,810,857,915,948,970,973"
12	"17,31,52,55,84,138,201,241,254,264,276,292,320,323,341,353,359,370,375,395,409,412,428,436,471,496,514,557,560,573,578,605,611,619,630,715,767,784,808,872,874,911,1000"
13	"18,38,54,70,71,81,89,115,183,188,219,257,275,301,306,317,324,356,479,501,529,537,539,548,550,597,610,613,660,674,717,736,744,758,839,892,909,944,969,972"
14	"11,51,69,76,104,110,133,135,158,178,187,203,238,263,279,307,326,328,329,340,363,366,373,377,388,411,413,416,420,432,441,448,543,547,575,620,645,647,652,668,688,702,712,726,732,733,762,766,782,795,823,847,860,877,882,889,898,903,905,946,949,967,977"
15	"3,15,29,32,37,44,75,86,120,131,165,168,195,209,212,216,221,244,330,335,336,348,369,399,415,474,488,518,551,566,599,622,631,653,669,708,716,748,780,794,826,836,855,886,894,908,925,926,936"
16	"14,28,46,107,118,124,127,130,150,155,156,199,215,220,228,231,235,269,288,308,327,334,360,374,401,438,444,463,475,477,497,525,532,556,569,581,587,632,643,700,761,765,787,796,797,802,859,867,868,891,901,916,930,934,937,964,984,987,991"
17	"24,35,57,73,82,145,153,159,182,218,246,247,248,251,252,266,270,273,295,305,346,393,408,427,433,437,486,517,615,644,666,749,764,792,800,817,832,880,893,912,914,917,920,998"
18	"10,27,30,85,87,88,91,112,119,140,161,222,253,262,284,290,297,309,321,331,342,351,354,414,419,449,503,507,512,531,533,607,623,651,659,676,686,693,703,706,714,721,740,743,747,757,774,775,791,813,858,938,960,980"
19	"9,53,58,65,79,80,125,154,186,193,196,233,249,287,289,298,319,337,382,405,453,461,462,491,493,494,515,534,540,583,589,600,681,707,728,737,751,755,763,785,806,807,854,895,897,913,935,957,989"
