0	"10,42,46,48,86,100,126,150,177,184"
1	"15,18,41,73,78,84,93,106,107,114,116,120,127,130,199"
2	"2,7,22,39,45,50,96,119,148,156,178,182,198"
3	"55,60,72,77,154,170,189"
4	"25,44,53,67,113,115,117,132,142,146,190,196"
5	"19,26,31,103,136,158,172,183"
6	"30,102,144,155,173,197"
7	"4,14,27,34,57,64,99,112,137,138,149,160,168,176,188"
8	"12,16,61,62,75,89,104,140,145,175,179,191,195"
9	"33,56,92,121,134,164,187"
10	"6,37,47,58,66,101,139,180,186,192"
11	"3,5,49,105,122,123,125,131,157,159"
12	"11,43,68,71,87,135,166"
13	"13,35,38,63,70,85,88,111,124,151,163,167,193"
14	"17,59,79,91,95,97,109,161,165"
15	"9,98,133,141,162,174"
16	"1,23,24,52,81,152,153,200"
17	"21,36,51,54,65,74,76,83,90,118,181,185"
18	"8,20,28,32,40,82,129,143,147,169,171,194"
19	"29,69,80,94,108,110,128"
