0	"2,40,55,70,119,132,134,171,177"
1	"21,39,52,95,118,126,158,166,174,178,190,193,200"
2	"5,13,23,24,27,47,57,79,82,172"
3	"4,18,34,60,62,63,74,80,88,123,144,164,165"
4	"35,71,75,84,125,131,145,149,151,173,180"
5	"26,38,61,69,93,137,157,168"
6	"19,48,94,96,111,141,143,181"
7	"20,28,54,68,77,78,86,97,109,116,153,170,183,189"
8	"16,37,49,58,100,113,147,154,186"
9	"10,14,53,66,152,197"
10	"3,46,50,56,59,98,107,108,179"
11	"7,22,25,29,51,64,65,99,104,160,169,176,196"
12	"8,45,103,129,136,142,148,150"
13	"30,31,115,122,162,192"
14	"36,41,73,76,85,89,91,114,121,135,167,191"
15	"6,17,33,83,110,127,138,163"
16	"32,67,92,106,120,139,155,182,184,194,199"
17	"44,81,102,130,140,159,161,175,185,195,198"
18	"12,15,72,87,90,124,133,146,156,188"
19	"1,9,11,42,43,101,105,112,117,128,187"
