0	"28,31,32,34,42,61,111,161,181,222,241,253,271,275,324,340,344,369,379,395,406,421,436,441,442,469,495,532,572,593,595,606,618,642,662,673,698,705,715,743,765,769,839,850,870,900,904,905,916,918,954"
1	"16,47,63,82,90,120,129,141,173,175,176,179,199,203,210,212,260,267,269,309,366,480,502,559,563,569,584,641,655,661,683,701,724,727,731,748,803,806,815,824,831,838,843,851,878,885,889,937,952,963,984"
2	"73,119,123,134,146,197,239,243,313,360,371,452,494,499,516,530,536,550,564,585,632,664,733,744,754,766,767,800,805,819,864,926,971,972,979,989"
3	"52,98,107,117,135,156,163,217,224,268,288,320,325,336,349,370,372,402,472,486,542,548,582,594,629,659,674,677,691,739,741,798,890,913,915,931,983"
4	"20,22,45,66,91,100,110,113,116,131,139,182,254,266,286,301,316,321,323,341,355,361,391,438,440,453,464,525,537,544,561,565,608,621,675,693,709,770,786,810,858,861,874,897,945,975,991,993,994,999"
5	"7,17,67,70,97,112,124,137,142,147,157,160,190,208,322,333,403,433,448,510,515,517,551,555,586,614,619,623,631,651,667,707,712,721,773,797,809,826,875,920,930,943,959"
6	"1,24,27,39,59,74,83,86,89,121,136,143,187,191,193,235,237,250,256,277,281,354,386,400,434,451,467,474,475,479,496,607,636,638,678,680,689,723,751,793,794,865,876,895,934,948,964,973,995"
7	"8,41,48,58,80,101,118,122,167,168,185,188,245,265,272,274,304,329,351,359,454,459,489,599,633,650,660,711,740,807,836,848,862,867,883,953,980,987"
8	"43,72,92,103,154,184,194,206,207,213,216,252,261,294,299,339,356,363,382,424,466,468,484,507,518,547,567,579,611,615,620,652,669,679,714,728,764,776,782,863,933,981"
9	"2,23,69,76,102,128,174,195,201,202,228,229,273,307,315,326,335,342,343,389,394,396,405,420,428,470,482,520,524,533,545,562,576,637,639,654,663,672,681,684,771,781,784,814,822,837,842,912,925,946,951,956,958,969,997"
10	"37,40,54,56,60,114,138,152,200,227,232,251,285,319,364,367,368,404,408,414,423,431,447,449,477,490,491,493,514,539,546,573,575,583,596,598,617,622,648,666,688,697,719,725,749,753,755,795,802,817,877,880,965,985"
11	"19,44,55,79,125,144,145,151,153,164,169,171,177,298,314,347,362,365,377,384,409,411,416,445,450,481,485,500,511,521,528,535,543,553,554,557,574,604,645,646,670,687,692,736,747,750,761,768,772,779,783,828,853,868,908,922,938,947,955,961,967,977,988"
12	"10,25,26,29,75,84,95,109,155,258,283,289,295,332,337,346,352,380,388,410,429,463,589,635,658,686,718,726,732,752,760,775,777,787,808,841,852,857,873,903,932,939,941,960,990,998"
13	"5,33,50,68,81,158,159,178,186,220,236,259,297,305,306,310,311,338,348,383,401,413,422,425,458,478,497,504,506,534,538,549,578,603,605,644,647,649,656,668,695,699,703,704,762,774,789,792,796,801,804,820,825,835,881,892,893,906,927,928,968,974,992,1000"
14	"12,21,87,94,96,105,130,198,219,221,226,231,262,358,373,378,390,398,412,426,473,476,503,513,526,531,556,570,580,612,634,657,696,708,713,734,737,778,785,790,799,832,859,921,940,962,970"
15	"3,4,6,9,57,108,115,126,127,132,150,183,192,209,218,233,246,296,345,353,392,397,399,443,455,457,501,508,519,527,540,568,592,597,625,626,682,685,710,735,738,756,759,763,830,833,834,846,860,887,891,907,909,957"
16	"11,15,18,46,51,62,71,148,166,196,204,214,234,238,280,287,290,302,308,312,350,385,415,417,427,444,471,483,488,498,505,571,590,591,600,624,630,643,665,671,690,700,706,720,746,758,812,829,845,855,869,871,898,910,929,978,996"
17	"30,35,36,78,140,162,170,180,189,205,211,223,230,244,249,263,270,291,318,327,331,357,381,435,462,465,487,522,566,601,602,609,613,627,640,702,716,722,745,757,788,818,872,879,888,894,899,917,924,935,966,982"
18	"38,64,77,85,106,133,165,240,242,255,278,282,292,317,334,374,375,376,418,430,446,456,461,509,512,523,558,560,581,610,616,653,717,791,811,821,823,827,840,844,847,849,884,896,911,936,949,950,986"
19	"13,14,49,53,65,88,93,99,104,149,172,215,225,247,248,257,264,276,279,284,293,300,303,328,330,387,393,407,419,432,437,439,460,492,529,541,552,577,587,588,628,676,694,729,730,742,780,813,816,854,856,866,882,886,901,902,914,919,923,942,944,976"
