0	"15,17,18,41,108,153,177,186,193,218,232,246,251,283,285,292,297,298,299,339,347,369,378,381,387,388,396,416,482,485,507,551,557,575,581,618,632,658,689,691,700,711,715,733,753,758,795,825,846,858,894,916,924,941,946,981,988,997"
1	"3,27,30,31,63,65,127,132,135,139,160,172,189,244,308,321,323,324,332,352,446,483,504,515,526,542,545,554,571,573,584,596,624,627,656,657,676,684,709,726,731,771,776,787,803,814,832,865,874,900,913,925,934,947,976,996"
2	"9,19,29,38,49,61,62,71,84,86,109,142,149,161,178,179,206,252,259,265,273,290,350,357,377,382,389,390,395,403,427,449,457,492,496,501,599,617,626,648,652,680,745,835,837,849,932,943,956,962,973,999"
3	"55,101,107,112,121,141,143,155,188,203,227,248,280,301,310,370,374,410,413,435,437,445,454,471,478,484,493,508,519,524,539,543,565,578,583,661,682,704,708,732,740,761,763,797,818,823,848,851,862,876,896,908,918,933,957,961,979"
4	"13,88,90,96,144,197,199,219,257,341,344,412,421,439,455,459,468,472,476,481,514,518,549,553,560,580,600,613,622,639,640,681,706,737,750,754,756,773,788,860,864,891,899,926,940,975"
5	"91,94,97,124,133,176,190,216,241,250,256,260,279,373,383,392,419,423,424,444,497,500,505,509,517,530,533,572,595,605,609,615,619,635,636,663,683,693,768,792,793,796,867,868,877,920,948,954,974"
6	"2,20,26,43,46,54,64,82,83,104,111,145,148,152,154,202,231,233,268,295,306,384,404,411,428,441,450,458,465,498,522,532,540,564,586,594,625,633,634,644,664,668,687,694,696,728,729,747,755,790,794,813,841,850,853,878,879,887,889,914,959,960,968,972"
7	"50,76,114,122,123,140,147,167,230,270,286,313,330,335,354,361,397,432,467,510,523,531,538,547,548,552,585,623,645,660,672,692,697,721,727,770,809,854,866,906,912,952,971,985,991,1000"
8	"7,8,39,48,103,125,138,169,171,192,194,222,228,242,245,247,272,291,300,317,320,333,355,360,363,400,420,440,466,473,490,491,534,544,604,614,638,649,666,699,702,730,746,767,824,843,844,855,893,938,958,994"
9	"37,40,57,68,69,120,157,158,209,235,249,269,277,288,334,359,379,393,394,407,409,453,474,592,603,607,650,653,675,720,722,723,741,742,774,782,789,799,802,804,839,840,847,907,909,910,928,937,983"
10	"92,126,146,180,183,187,204,205,210,212,215,224,229,236,238,264,271,274,296,307,315,327,452,460,480,487,495,516,520,528,536,574,589,602,606,611,654,685,736,738,749,760,777,778,805,815,816,822,871,890,915,945,951,965,966"
11	"4,34,75,102,150,165,195,208,225,243,284,289,316,331,337,338,365,367,372,401,506,527,563,590,601,628,669,713,717,734,744,811,817,834,870,911,927,930,989"
12	"5,10,12,22,24,52,77,98,100,115,118,173,226,240,258,263,275,304,345,356,391,402,418,436,438,447,456,470,502,541,550,568,587,630,662,667,766,779,781,806,833,875,881,901,922,942,949,984,993"
13	"1,14,21,25,28,42,56,95,234,261,311,380,408,414,415,426,431,442,463,479,503,511,529,558,569,621,641,655,673,678,714,716,748,764,780,784,800,810,829,838,872,885,895,969,977,978,992"
14	"11,33,35,36,72,129,130,131,136,164,166,170,181,200,239,253,302,343,366,386,425,451,488,555,566,570,598,608,620,629,646,659,665,686,710,725,765,791,830,831,882,919,929,939,955,990,995"
15	"16,58,70,80,81,119,128,137,156,162,191,198,303,325,329,348,368,371,375,399,405,406,417,448,464,494,521,535,559,579,588,593,616,671,698,701,757,801,812,836,852,861,863,953,964,967,970"
16	"23,45,53,66,85,106,110,116,117,185,201,217,223,255,262,267,282,287,309,328,353,398,462,469,475,556,561,562,567,577,637,642,647,724,739,743,769,772,786,808,820,828,857,886,897,944,980,987"
17	"6,47,60,67,73,74,78,89,93,105,134,168,175,184,196,207,211,213,220,254,281,293,342,422,430,433,434,486,512,525,582,674,679,688,718,751,759,798,807,859,869,880,883,884,898,902,935,950,963"
18	"32,44,51,87,99,113,151,163,174,221,276,294,305,326,349,351,362,364,385,443,477,591,610,612,631,643,677,712,719,735,752,783,819,827,845,856,888,892,903,904,917,921,923,982,998"
19	"59,79,159,182,214,237,266,278,312,314,318,319,322,336,340,346,358,376,429,461,489,499,513,537,546,576,597,651,670,690,695,703,705,707,762,775,785,821,826,842,873,905,931,936,986"
