0	"3,31,74,80,83,101,123,141,173,177,183,191,200,202,218,222,224,235,242,262,269,276,283,319,327,370,395,401,405,429,438,485,516,548,549,562,573,587,588,591,604,615,625,656,659,678,696,756,766,810,812,825,842,908,939,950,951,957,963,965,970"
1	"26,40,44,84,89,135,168,188,201,204,206,257,300,322,344,350,357,393,404,412,419,436,482,483,555,556,572,578,644,664,682,712,729,745,818,833,878,997"
2	"45,60,104,119,127,143,151,192,217,256,258,271,281,345,346,359,384,385,390,400,428,439,440,453,454,455,463,532,577,612,637,651,653,672,695,718,722,747,750,796,814,836,837,838,854,869,889,900,902,916,925,944,967,977,985"
3	"32,41,57,58,65,78,109,130,162,164,180,194,216,225,244,298,328,337,347,361,371,372,403,420,425,431,481,526,534,535,564,574,586,626,627,631,647,650,702,733,752,770,776,779,827,831,841,845,848,852,857,874,929,932,961,986"
4	"10,11,25,52,73,92,131,138,154,166,170,193,251,252,254,299,309,312,313,316,343,374,375,389,407,450,458,467,470,499,501,518,528,530,550,557,561,563,575,640,643,662,667,706,710,719,724,728,780,788,800,806,813,875,885,894,904,907,936,941,959,966,972"
5	"23,30,38,51,63,146,161,211,214,240,250,260,286,291,331,364,381,418,424,434,539,540,559,616,619,642,661,687,701,742,778,781,798,799,834,906,938"
6	"62,75,137,187,228,338,349,356,377,392,396,493,502,510,511,517,552,569,610,630,686,715,734,765,773,777,784,792,793,820,826,828,891,969,975"
7	"1,6,18,27,39,48,54,94,100,121,142,159,172,196,198,207,223,245,280,287,305,329,332,339,341,348,355,366,427,462,489,490,508,524,580,605,617,655,668,671,676,679,716,737,743,754,757,856,858,865,995,999"
8	"12,47,91,98,103,110,144,147,150,160,197,210,237,278,282,288,306,314,352,365,387,398,416,430,432,456,536,553,592,666,680,689,717,726,738,741,763,829,871,876,895,896,974,991,994"
9	"8,35,36,50,79,85,95,112,118,136,165,215,230,241,246,342,358,391,410,445,446,459,461,545,585,595,623,638,658,675,693,748,762,768,782,789,850,855,953,992,1000"
10	"14,43,88,93,97,116,149,205,227,233,234,236,259,266,284,292,294,326,334,335,378,379,394,397,423,491,515,571,582,608,622,634,636,641,645,669,690,697,744,760,807,811,862,888,909,912,917,920,921,927,935,983"
11	"81,82,99,117,140,155,163,169,174,176,221,229,231,238,264,320,321,330,333,336,353,354,380,383,399,426,448,451,460,465,498,500,507,544,567,584,613,618,639,670,673,681,714,761,769,783,785,819,830,877,882,883,892,897,924,943,945,955,958,978,981,987,996"
12	"29,182,189,243,261,273,279,297,315,368,406,452,492,494,519,521,533,537,565,589,635,652,665,725,759,767,774,823,832,846,859,866,898,914,928,933,954,979,982"
13	"5,9,15,107,122,133,157,158,249,263,267,289,367,376,409,417,435,444,447,449,471,479,583,611,677,684,699,707,720,795,808,835,860,870,879,926,947,962,964,976"
14	"7,28,34,49,105,106,111,126,128,129,134,139,167,179,181,212,213,239,277,285,293,295,303,304,317,340,411,437,464,469,478,503,512,513,538,547,570,579,633,649,654,657,663,685,691,723,727,735,746,794,805,867,868,880,886,893,911,918,922,930,940,946,949,988,989,990,998"
15	"4,13,17,20,42,70,72,102,120,125,145,199,219,247,248,274,296,308,351,373,386,408,443,468,487,520,522,527,566,596,606,688,694,700,708,721,755,786,790,801,802,815,822,824,849,873,881,887,890,899,915,919,931"
16	"2,19,46,61,68,87,90,96,114,115,132,148,178,184,185,208,253,270,272,290,302,362,382,402,414,421,441,457,473,474,477,488,514,541,542,568,593,594,607,620,624,632,692,703,705,711,713,758,775,804,809,821,839,863,872,884,903,910,934,942,956,960,973"
17	"21,24,55,66,67,71,76,86,108,113,152,156,171,190,209,232,301,307,310,325,360,363,369,415,442,472,475,484,495,496,525,546,558,581,590,598,600,601,609,614,648,660,674,698,751,753,764,772,816,817,844,901,905,913,923,980"
18	"33,53,59,69,153,175,186,195,220,268,275,311,323,324,388,413,486,505,509,531,551,576,597,603,621,628,629,704,731,771,791,803,840,851,853,864,952,968,984"
19	"16,22,37,56,64,77,124,203,226,255,265,318,422,433,466,476,480,497,504,506,523,529,543,554,560,599,602,646,683,709,730,732,736,739,740,749,787,797,843,847,861,937,948,971,993"
