0	"7,24,46,51,57,60,80,85,93,94,100,103,106,137,172,179,253,256,266,285,295,310,334,367,395,405,406,411,422,452,493,526,535,539,585,595,614,626,631,643,670,708,723,729,793,802,842,864,876,966,969,991,992,998"
1	"16,38,67,89,116,221,275,323,343,353,375,401,404,407,427,432,435,438,443,470,476,482,522,537,566,712,718,727,730,742,754,768,780,781,820,830,843,846,848,853,854,891,893,911,913,940,945,948,953,996"
2	"8,15,28,63,72,82,88,113,171,184,198,209,232,248,271,303,389,413,542,551,577,629,632,650,660,662,666,685,738,792,818,895,898,915,916"
3	"19,25,43,54,75,97,112,118,123,132,135,153,164,214,222,294,304,333,412,450,466,469,473,489,518,559,575,597,665,671,679,680,682,690,715,751,762,774,783,808,811,825,826,828,874,878,896,971"
4	"13,142,167,170,189,190,206,216,233,238,242,286,300,305,324,354,356,376,378,388,400,414,471,484,485,514,524,527,554,557,586,587,609,625,638,659,668,691,733,734,750,766,779,791,795,797,832,837,850,858,862,863,866,871,899,910,918,932,952,985"
5	"4,64,99,108,120,146,165,187,218,220,234,257,265,273,347,442,456,464,468,479,483,488,510,533,555,594,612,617,688,721,749,755,778,788,822,838,845,867,892,894,903,938,965,984,994"
6	"6,30,55,73,87,98,101,111,129,133,138,169,177,201,207,226,235,249,267,284,312,341,373,382,424,425,440,461,504,506,523,558,582,592,676,678,704,720,816,824,841,905,980,983,995"
7	"56,84,148,260,280,290,298,316,325,327,338,360,398,410,423,455,474,477,492,497,567,602,653,667,681,686,694,706,785,834,860,861,865,875,881,882,885,901,908,914,930,935,941,943,961,964,975,981,990"
8	"9,11,42,62,102,124,140,151,160,175,217,240,258,299,340,346,358,362,436,451,495,509,511,520,534,564,565,569,570,588,607,615,627,641,647,689,714,724,739,761,807,827,847,912,922,929,937,957,972,989"
9	"1,17,91,143,144,147,155,194,196,208,243,254,274,281,289,315,322,330,369,379,384,385,409,419,465,472,490,499,508,515,531,532,548,563,599,624,642,663,728,732,737,745,752,757,767,772,804,831,886,887,907,933,939,947,958,978,1000"
10	"10,14,31,49,90,92,96,117,119,134,150,152,224,237,251,269,276,277,302,307,311,328,329,342,344,371,372,380,381,391,418,428,437,459,498,501,502,572,580,583,621,622,623,675,683,687,701,703,709,711,740,748,764,787,790,813,833,836,868,950,955"
11	"36,68,71,77,78,81,125,127,131,136,162,197,199,205,210,212,223,231,308,335,336,351,361,396,408,421,441,475,516,528,536,561,600,604,606,635,640,645,649,661,702,717,719,731,759,763,798,806,823,839,844,856,879,884,909,919,944,993"
12	"18,29,34,40,59,110,121,176,202,246,247,270,272,279,292,317,363,397,417,430,454,480,521,525,573,584,608,611,634,654,674,696,700,736,741,765,773,796,800,805,819,829,877,889,902,921,942,949,959,977,987,988"
13	"12,27,48,52,105,141,183,213,225,263,332,368,370,402,420,433,491,500,507,513,541,549,556,562,581,593,605,613,651,657,698,699,710,726,760,770,782,789,809,814,815,880,890,934,946,956,973,986"
14	"26,37,61,66,139,173,174,192,193,200,204,211,230,236,250,261,288,291,306,314,349,357,359,439,463,530,546,591,601,628,648,655,684,692,775,849,897,900,904,924,927,928"
15	"22,39,47,53,58,79,95,115,178,181,262,320,337,339,352,390,415,416,445,457,458,467,486,487,496,517,545,547,550,576,616,618,636,639,644,646,672,713,769,803,810,851"
16	"5,20,23,32,41,50,70,74,104,107,130,154,156,163,186,195,215,239,282,283,287,293,296,318,326,350,394,434,444,571,574,598,630,637,652,677,735,756,859,883,925,926,931,936,951,962,963"
17	"33,69,122,126,145,158,159,188,228,255,259,264,268,301,309,313,321,355,383,399,403,447,494,529,538,552,590,619,620,658,664,673,693,695,697,705,716,725,743,746,776,784,794,799,812,835,870,888,906,923,970,979"
18	"3,35,45,83,114,166,168,180,182,191,203,241,252,278,331,345,366,386,426,460,462,478,503,519,540,543,544,553,560,589,596,603,610,633,656,744,771,801,821,857,920,960,968,976,982,997"
19	"2,21,44,65,76,86,109,128,149,157,161,185,219,227,229,244,245,297,319,348,364,365,374,377,387,392,393,429,431,446,448,449,453,481,505,512,568,578,579,669,707,722,747,753,758,777,786,817,840,852,855,869,872,873,917,954,967,974,999"
