0	"6,11,21,33,98,120,128,134,140,165,177,182,186,195,216,264,314,318,336,353,375,389,390,411,423,434,440,451,502,515,528,569,611,617,625,626,629,752,767,773,850,923,948,962,969,970,980,981"
1	"39,43,45,47,55,67,124,139,147,149,166,169,233,257,268,299,303,319,326,342,362,409,413,419,430,437,445,465,486,498,519,543,560,594,603,621,624,643,682,685,690,694,730,736,749,755,756,769,789,793,826,839,840,843,881,888,908,920,921,937,949,964,976,986,987,996"
2	"3,15,26,29,31,38,62,74,88,94,123,126,135,175,184,244,250,251,263,302,305,386,394,431,450,468,500,525,595,661,675,743,792,797,814,828,858,864,899,950,951,967,968"
3	"2,4,14,34,61,65,81,99,146,148,161,164,202,238,266,269,275,276,278,298,309,378,402,403,467,485,509,511,531,540,557,559,562,593,598,601,672,727,734,735,779,802,821,827,834,904,922,945,952,990,992,997"
4	"23,32,83,153,206,214,226,260,329,344,364,380,382,383,385,416,470,478,490,518,533,535,538,551,555,567,588,596,614,618,628,687,691,702,709,717,729,745,760,772,819,829,863,870,873,875,893,897,918,925,942,944,991"
5	"13,27,40,50,66,69,70,79,90,93,115,118,137,188,191,193,205,209,221,234,239,245,296,401,408,418,474,476,530,549,571,583,599,606,641,647,650,665,667,669,721,724,746,845,885,886,903,906,959"
6	"28,68,159,176,192,201,218,228,242,253,279,286,292,307,313,337,343,346,354,368,387,392,397,406,495,503,514,522,556,604,605,635,644,676,710,716,726,757,758,770,778,805,820,836,878,884,895,915,919"
7	"1,7,54,78,113,121,133,143,154,162,196,212,224,225,243,259,270,281,285,291,297,338,345,359,407,421,428,429,439,456,460,464,479,497,536,563,568,580,590,620,622,623,638,642,658,668,673,775,790,791,798,799,806,830,849,852,857,894,901,911,912,934,939,941"
8	"60,86,110,125,142,150,155,178,200,256,272,284,311,322,339,341,371,393,447,448,449,454,461,469,477,484,487,504,547,548,570,575,586,615,640,652,681,695,700,853,910,931,973"
9	"8,44,75,89,104,109,172,181,219,232,306,317,340,405,426,427,472,501,510,517,587,634,639,656,678,688,693,698,708,711,722,725,733,737,765,771,794,804,811,848,851,880,909,916,977"
10	"9,12,17,30,36,48,71,72,82,157,197,229,230,265,282,289,334,349,355,365,369,388,420,455,492,496,523,541,545,589,627,660,663,677,686,689,712,768,782,810,831,832,835,859,865,889,929,960,983,985,989"
11	"91,100,107,144,189,194,208,227,252,323,325,331,348,360,379,391,424,436,446,463,491,508,527,566,572,578,585,609,612,636,680,747,748,753,803,825,842,854,861,866,892,898,917,943,954,957,961,974,998"
12	"35,41,64,102,114,119,198,217,271,274,316,347,381,414,441,444,466,499,512,546,550,553,573,584,645,646,657,664,670,701,703,715,718,728,740,766,787,788,807,872,891,926,965,982"
13	"10,18,25,106,117,122,131,136,158,173,207,215,267,310,367,372,374,410,412,471,481,506,521,576,579,582,602,610,632,653,654,659,679,704,713,719,754,759,764,795,801,844,871,879,900,924,927,947,975,984,988,1000"
14	"5,19,46,76,87,92,101,108,167,199,210,222,277,301,324,351,404,415,425,435,462,475,493,505,520,526,534,539,542,544,591,597,600,607,613,630,648,662,720,732,741,751,780,808,809,822,833,846,867,914,963,966,979,995"
15	"20,37,49,56,84,95,156,168,183,203,237,240,254,255,262,283,295,321,332,333,335,352,373,376,377,433,442,489,558,564,574,581,608,619,633,655,684,705,707,723,761,776,812,847,860,882,887,913,972,993"
16	"22,73,77,85,96,105,111,116,132,160,179,187,213,223,231,246,288,315,328,350,357,363,370,384,432,438,453,457,513,516,524,529,565,631,666,692,696,697,738,750,774,781,785,786,816,823,874,876,946,953,978,999"
17	"24,52,57,58,59,80,151,152,180,185,211,220,248,258,273,304,320,327,366,443,458,494,507,552,561,577,616,674,706,731,739,762,763,800,813,817,818,824,838,841,896,902,930,936,940,955"
18	"97,103,127,129,130,141,170,190,204,236,241,247,249,261,280,287,290,293,308,312,356,396,398,452,473,483,537,554,637,651,671,683,742,744,783,796,837,868,877,905,907,928,932,938,958,994"
19	"16,42,51,53,63,112,138,145,163,171,174,235,294,300,330,358,361,395,399,400,417,422,459,480,482,488,532,592,649,699,714,777,784,815,855,856,862,869,883,890,933,935,956,971"
